GENDER,AGE_6,AGE_12,EDUC,NOC_10,NAICS_21,PROV,FTPTMAIN,PERMTEMP,UNION,ESTSIZE,MARSTAT,HRLYEARN,SURVYEAR,SURVMNTH,YEAR,MONTH,FINALWT,source,HAS_VALID_WAGE,IS_FEMALE,IS_FULLTIME,IS_PERMANENT,IS_UNION,HAS_DEGREE,AGE_APPROX,EDUC_COMPLETE_AGE,EXPERIENCE_PROXY,EXPERIENCE_SQ,LOG_HRLYEARN,cpi,gdp_growth,unemployment,interest_rate,inflation,recession,covid,deflator,REAL_HRLYEARN,LOG_REAL_HRLYEARN,ECONOMIC_PERIOD,GENDER_LABEL,PROV_LABEL,EDUC_LABEL,AGE_6_LABEL,AGE_12_LABEL,NOC_10_LABEL,NAICS_21_LABEL,FTPTMAIN_LABEL,UNION_LABEL,PERMTEMP_LABEL,ESTSIZE_LABEL,MARSTAT_LABEL,PROV_ABBREV
1,2,4,3,6,42,35,1,1,1,4,1,31.58,2015,6,2015,6,1486.03,Synthetic,True,0,1,1,1,0,30,20,10,100,3.452524008827496,126.6,0.7,6.9,0.63,0.0,0,0,0.920221169036335,29.060584518167456,3.3693827721231755,oil_shock,Male,Ontario,Postsecondary certificate/diploma,25-34,30-34,Sales and Service,,Full-time,Union member,Permanent,500-999 employees,Married,ON
2,4,8,2,6,48,24,1,1,3,5,2,11.5,2022,12,2022,12,1492.56,Synthetic,True,1,1,1,0,0,50,19,31,961,2.4423470353692043,151.2,3.8,5.3,2.5,19.43127962085307,0,0,0.7705026455026456,8.860780423280424,2.181634844629527,inflation,Female,Quebec,Some postsecondary,45-54,50-54,Sales and Service,Transportation/Warehousing,Full-time,Non-unionized,Permanent,1000+ employees,Common-law,QC
2,4,8,5,0,49,59,1,3,3,6,6,50.94,2015,5,2015,5,1107.4,Synthetic,True,1,1,0,0,1,50,25,25,625,3.930648469551311,126.6,0.7,6.9,0.63,-16.26984126984127,0,0,0.920221169036335,46.8760663507109,3.8475072328469904,oil_shock,Female,British Columbia,Above bachelor's degree,45-54,50-54,Management,Transportation/Warehousing,Full-time,Non-unionized,Seasonal,Unknown,"Single, never married",BC
2,5,10,2,4,72,35,1,4,3,4,2,22.94,2017,1,2017,1,1335.27,Synthetic,True,1,1,0,0,0,60,19,41,1681,3.1328821117012247,130.4,3.0,6.3,0.71,3.001579778830976,0,0,0.8934049079754601,20.494708588957057,3.0201667352144272,recovery,Female,Ontario,Some postsecondary,55-64,60-64,Education/Law/Social/Government,Accommodation/Food,Full-time,Non-unionized,Casual,500-999 employees,Common-law,ON
1,4,8,1,8,73,10,1,1,3,5,1,19.75,2024,9,2024,9,1220.35,Synthetic,True,0,1,1,0,0,50,18,32,1024,2.9831534913471307,161.5,1.5,6.1,4.25,23.849693251533743,0,0,0.7213622291021672,14.246904024767803,2.656539621690175,stabilization,Male,Newfoundland and Labrador,High school graduate,45-54,50-54,Natural Resources/Agriculture,,Full-time,Non-unionized,Permanent,1000+ employees,Married,NL
1,4,8,0,1,26,24,1,3,3,2,2,30.44,2015,3,2015,3,1296.37,Synthetic,True,0,1,0,0,0,50,16,34,1156,3.415757532993485,126.6,0.7,6.9,0.63,-21.60990712074303,0,0,0.920221169036335,28.011532385466037,3.3326162962891646,oil_shock,Male,Quebec,Less than high school,45-54,50-54,Business/Finance/Admin,,Full-time,Non-unionized,Seasonal,20-99 employees,Common-law,QC
1,5,10,2,4,64,24,1,1,3,3,5,38.12,2014,2,2014,2,1312.36,Synthetic,True,0,1,1,0,0,60,19,41,1681,3.6407390787860012,125.2,2.9,6.9,1.0,-1.1058451816745585,0,0,0.9305111821086262,35.47108626198083,3.5687178931257586,pre_crisis,Male,Quebec,Some postsecondary,55-64,60-64,Education/Law/Social/Government,,Full-time,Non-unionized,Permanent,100-499 employees,Divorced,QC
1,5,10,1,4,25,24,1,1,3,6,1,28.79,2024,9,2024,9,1183.12,Synthetic,True,0,1,1,0,0,60,18,42,1764,3.3600281046240843,161.5,1.5,6.1,4.25,28.993610223642175,0,0,0.7213622291021672,20.768018575851393,3.0334142349671285,stabilization,Male,Quebec,High school graduate,55-64,60-64,Education/Law/Social/Government,,Full-time,Non-unionized,Permanent,Unknown,Married,QC
1,4,8,3,3,28,59,1,2,3,5,6,38.98,2020,7,2020,7,1369.76,Synthetic,True,0,1,0,0,0,50,20,30,900,3.6630486940794147,137.0,-5.1,9.5,0.5,-15.170278637770895,1,1,0.8503649635036497,33.14722627737226,3.5009590412570453,covid,Male,British Columbia,Postsecondary certificate/diploma,45-54,50-54,Health,,Full-time,Non-unionized,Temporary,1000+ employees,"Single, never married",BC
2,1,2,4,6,14,48,2,1,1,2,2,16.52,2011,5,2011,5,1209.15,Synthetic,True,1,0,1,1,1,20,22,0,0,2.804571768092832,119.9,3.1,7.5,1.0,-12.481751824817511,0,0,0.9716430358632193,16.051542952460384,2.7758049790651187,pre_crisis,Female,Alberta,Bachelor's degree,15-24,20-24,Sales and Service,,Part-time,Union member,Permanent,20-99 employees,Common-law,AB
2,3,6,2,9,47,59,1,1,3,2,5,29.58,2013,12,2013,12,870.43,Synthetic,True,1,1,1,0,0,40,19,21,441,3.3870984572826535,122.8,2.3,7.1,1.0,2.4186822351959902,0,0,0.9486970684039088,28.06245928338762,3.334432714575367,pre_crisis,Female,British Columbia,Some postsecondary,35-44,40-44,Manufacturing/Utilities,,Full-time,Non-unionized,Permanent,20-99 employees,Divorced,BC
1,4,8,3,2,50,46,1,1,3,5,5,28.68,2023,6,2023,6,1492.44,Synthetic,True,0,1,1,0,0,50,20,30,900,3.3562000157314196,157.1,1.2,5.4,4.75,27.931596091205215,0,0,0.7415658816040739,21.26810948440484,3.0572087434755995,inflation,Male,Manitoba,Postsecondary certificate/diploma,45-54,50-54,Natural/Applied Sciences,,Full-time,Non-unionized,Permanent,1000+ employees,Divorced,MB
2,3,6,4,7,73,35,1,1,3,2,4,36.1,2025,12,2025,12,1012.7,Synthetic,True,1,1,1,0,1,40,22,18,324,3.586292865338835,165.0,1.8,6.3,3.75,5.0286441756842715,0,0,0.706060606060606,25.48878787878788,3.23823866444401,stabilization,Female,Ontario,Bachelor's degree,35-44,40-44,Trades/Transport/Equipment,,Full-time,Non-unionized,Permanent,20-99 employees,Separated,ON
1,2,4,2,7,78,59,1,1,3,6,2,32.71,2024,11,2024,11,1474.93,Synthetic,True,0,1,1,0,0,30,19,11,121,3.4876808415502927,161.5,1.5,6.1,4.25,-2.1212121212121238,0,0,0.7213622291021672,23.59575851393189,3.161066971893337,stabilization,Male,British Columbia,Some postsecondary,25-34,30-34,Trades/Transport/Equipment,,Full-time,Non-unionized,Permanent,Unknown,Common-law,BC
1,2,4,0,6,27,59,1,1,2,5,1,15.97,2019,4,2019,4,1004.83,Synthetic,True,0,1,1,0,0,30,16,14,196,2.770711962226921,136.0,1.9,5.7,1.75,-15.789473684210531,0,0,0.8566176470588235,13.680183823529411,2.6159483494966245,recovery,Male,British Columbia,Less than high school,25-34,30-34,Sales and Service,,Full-time,Covered by collective agreement,Permanent,1000+ employees,Married,BC
1,3,6,1,1,91,48,1,2,3,1,5,34.91,2014,1,2014,1,1397.21,Synthetic,True,0,1,0,0,0,40,18,22,484,3.5527733211169448,125.2,2.9,6.9,1.0,-7.941176470588229,0,0,0.9305111821086262,32.48414536741213,3.4807521354567017,pre_crisis,Male,Alberta,High school graduate,35-44,40-44,Business/Finance/Admin,Public Administration,Full-time,Non-unionized,Temporary,<20 employees,Divorced,AB
1,2,4,5,6,58,48,1,1,3,5,6,26.11,2019,4,2019,4,1282.71,Synthetic,True,0,1,1,0,1,30,25,5,25,3.2623183827110376,136.0,1.9,5.7,1.75,8.626198083067083,0,0,0.8566176470588235,22.36628676470588,3.1075547699807404,recovery,Male,Alberta,Above bachelor's degree,25-34,30-34,Sales and Service,,Full-time,Non-unionized,Permanent,1000+ employees,"Single, never married",AB
1,2,4,4,9,29,35,1,1,1,5,2,33.86,2013,9,2013,9,1049.81,Synthetic,True,0,1,1,1,1,30,22,8,64,3.522234376704989,122.8,2.3,7.1,1.0,-9.705882352941176,0,0,0.9486970684039088,32.12288273615635,3.4695686339977025,pre_crisis,Male,Ontario,Bachelor's degree,25-34,30-34,Manufacturing/Utilities,,Full-time,Union member,Permanent,1000+ employees,Common-law,ON
1,3,6,1,3,49,10,1,4,3,1,6,27.31,2025,1,2025,1,1456.6,Synthetic,True,0,1,0,0,0,40,18,22,484,3.3072529354856135,165.0,1.8,6.3,3.75,34.36482084690553,0,0,0.706060606060606,19.28251515151515,2.959198734590788,stabilization,Male,Newfoundland and Labrador,High school graduate,35-44,40-44,Health,Transportation/Warehousing,Full-time,Non-unionized,Casual,<20 employees,"Single, never married",NL
1,4,8,1,6,75,35,2,1,3,3,2,22.13,2011,10,2011,10,1208.2,Synthetic,True,0,0,1,0,0,50,18,32,1024,3.0969341540629585,119.9,3.1,7.5,1.0,-27.333333333333332,0,0,0.9716430358632193,21.50246038365304,3.068167365035245,pre_crisis,Male,Ontario,High school graduate,45-54,50-54,Sales and Service,,Part-time,Non-unionized,Permanent,100-499 employees,Common-law,ON
2,3,6,4,9,63,35,1,1,3,6,1,26.0,2025,3,2025,3,1380.83,Synthetic,True,1,1,1,0,1,40,22,18,324,3.258096538021482,165.0,1.8,6.3,3.75,37.61467889908256,0,0,0.706060606060606,18.35757575757576,2.9100423371266566,stabilization,Female,Ontario,Bachelor's degree,35-44,40-44,Manufacturing/Utilities,,Full-time,Non-unionized,Permanent,Unknown,Married,ON
1,2,4,3,7,28,35,1,1,1,1,1,25.21,2016,5,2016,5,1357.86,Synthetic,True,0,1,1,1,0,30,20,10,100,3.2272407411998283,128.4,1.0,7.0,0.5,-22.18181818181818,0,0,0.9073208722741433,22.873559190031152,3.129981622949723,oil_shock,Male,Ontario,Postsecondary certificate/diploma,25-34,30-34,Trades/Transport/Equipment,,Full-time,Union member,Permanent,<20 employees,Married,ON
2,1,2,4,6,49,48,1,1,3,3,6,22.53,2019,7,2019,7,832.47,Synthetic,True,1,1,1,0,1,20,22,0,0,3.114847754444153,136.0,1.9,5.7,1.75,5.919003115264787,0,0,0.8566176470588235,19.299595588235295,2.9600841417138564,recovery,Female,Alberta,Bachelor's degree,15-24,20-24,Sales and Service,Transportation/Warehousing,Full-time,Non-unionized,Permanent,100-499 employees,"Single, never married",AB
2,3,6,1,9,70,48,1,1,1,4,3,29.2,2025,9,2025,9,988.2,Synthetic,True,1,1,1,1,0,40,18,22,484,3.374168709274236,165.0,1.8,6.3,3.75,21.323529411764696,0,0,0.706060606060606,20.616969696969697,3.0261145083794108,stabilization,Female,Alberta,High school graduate,35-44,40-44,Manufacturing/Utilities,,Full-time,Union member,Permanent,500-999 employees,Widowed,AB
2,4,8,5,1,87,35,1,1,3,1,2,51.88,2019,6,2019,6,1130.55,Synthetic,True,1,1,1,0,1,50,25,25,625,3.948933359448243,136.0,1.9,5.7,1.75,-17.575757575757578,0,0,0.8566176470588235,44.44132352941176,3.7941697467179463,recovery,Female,Ontario,Above bachelor's degree,45-54,50-54,Business/Finance/Admin,,Full-time,Non-unionized,Permanent,<20 employees,Common-law,ON
2,4,8,4,7,45,11,2,1,3,2,5,25.82,2011,3,2011,3,1453.11,Synthetic,True,1,0,1,0,1,50,22,28,784,3.2511493854184965,119.9,3.1,7.5,1.0,-11.838235294117638,0,0,0.9716430358632193,25.087823185988324,3.222382596390783,pre_crisis,Female,Prince Edward Island,Bachelor's degree,45-54,50-54,Trades/Transport/Equipment,Retail Trade,Part-time,Non-unionized,Permanent,20-99 employees,Divorced,PE
1,2,4,1,4,83,35,1,1,3,3,3,15.87,2010,7,2010,7,843.72,Synthetic,True,0,1,1,0,0,30,18,12,144,2.7644305345383176,116.5,3.1,8.1,0.59,-2.8356964136780682,0,0,1.0,15.87,2.7644305345383176,pre_crisis,Male,Ontario,High school graduate,25-34,30-34,Education/Law/Social/Government,,Full-time,Non-unionized,Permanent,100-499 employees,Widowed,ON
1,3,6,3,3,91,24,1,1,3,2,6,42.6,2023,4,2023,4,929.95,Synthetic,True,0,1,1,0,0,40,20,20,400,3.751854253275325,157.1,1.2,5.4,4.75,34.84978540772532,0,0,0.7415658816040739,31.590706556333547,3.4528629810195044,inflation,Male,Quebec,Postsecondary certificate/diploma,35-44,40-44,Health,Public Administration,Full-time,Non-unionized,Permanent,20-99 employees,"Single, never married",QC
2,5,10,1,5,44,35,1,1,3,2,6,22.39,2014,3,2014,3,1237.17,Synthetic,True,1,1,1,0,0,60,18,42,1764,3.1086144306106633,125.2,2.9,6.9,1.0,-20.30553787396562,0,0,0.9305111821086262,20.83414536741214,3.0365932449504207,pre_crisis,Female,Ontario,High school graduate,55-64,60-64,Art/Culture/Recreation/Sport,Retail Trade,Full-time,Non-unionized,Permanent,20-99 employees,"Single, never married",ON
1,2,4,2,0,25,35,1,1,3,1,4,46.86,2021,7,2021,7,1256.89,Synthetic,True,0,1,1,0,0,30,19,11,121,3.8471644330796497,141.6,5.0,7.5,0.25,13.09904153354633,0,1,0.8227401129943503,38.55360169491526,3.6520495248257854,covid,Male,Ontario,Some postsecondary,25-34,30-34,Management,,Full-time,Non-unionized,Permanent,<20 employees,Separated,ON
2,3,6,3,3,83,13,1,1,1,6,6,24.43,2022,11,2022,11,914.79,Synthetic,True,1,1,1,1,0,40,20,20,400,3.195811885269649,151.2,3.8,5.3,2.5,6.779661016949157,0,0,0.7705026455026456,18.82337962962963,2.935099694529972,inflation,Female,New Brunswick,Postsecondary certificate/diploma,35-44,40-44,Health,,Full-time,Union member,Permanent,Unknown,"Single, never married",NB
2,3,6,2,1,29,11,1,1,3,6,2,26.73,2010,11,2010,11,1463.81,Synthetic,True,1,1,1,0,0,40,19,21,441,3.2857865301508276,116.5,3.1,8.1,0.59,-22.949735449735442,0,0,1.0,26.73,3.2857865301508276,pre_crisis,Female,Prince Edward Island,Some postsecondary,35-44,40-44,Business/Finance/Admin,,Full-time,Non-unionized,Permanent,Unknown,Common-law,PE
2,2,4,3,1,85,35,1,1,2,3,6,30.76,2010,7,2010,7,923.78,Synthetic,True,1,1,1,0,0,30,20,10,100,3.4262151446374434,116.5,3.1,8.1,0.59,0.0,0,0,1.0,30.76,3.4262151446374434,pre_crisis,Female,Ontario,Postsecondary certificate/diploma,25-34,30-34,Business/Finance/Admin,,Full-time,Covered by collective agreement,Permanent,100-499 employees,"Single, never married",ON
2,1,2,1,3,73,48,1,1,3,1,6,10.39,2024,4,2024,4,927.64,Synthetic,True,1,1,1,0,0,20,18,2,4,2.340843805111136,161.5,1.5,6.1,4.25,38.62660944206009,0,0,0.7213622291021672,7.494953560371518,2.01422993545418,stabilization,Female,Alberta,High school graduate,15-24,20-24,Health,,Full-time,Non-unionized,Permanent,<20 employees,"Single, never married",AB
2,3,6,4,7,36,12,1,1,3,1,1,27.06,2010,12,2010,12,1244.88,Synthetic,True,1,1,1,0,1,40,22,18,324,3.2980566227426418,116.5,3.1,8.1,0.59,-27.86377708978328,0,0,1.0,27.06,3.2980566227426418,pre_crisis,Female,Nova Scotia,Bachelor's degree,35-44,40-44,Trades/Transport/Equipment,,Full-time,Non-unionized,Permanent,<20 employees,Married,NS
2,1,2,2,2,59,48,1,1,3,1,6,23.2,2015,7,2015,7,1095.02,Synthetic,True,1,1,1,0,0,20,19,1,1,3.1441522786722644,126.6,0.7,6.9,0.63,8.66952789699571,0,0,0.920221169036335,21.349131121642973,3.061011041967944,oil_shock,Female,Alberta,Some postsecondary,15-24,20-24,Natural/Applied Sciences,,Full-time,Non-unionized,Permanent,<20 employees,"Single, never married",AB
1,1,2,4,5,14,35,1,1,2,4,2,18.48,2018,11,2018,11,818.21,Synthetic,True,0,1,1,0,1,20,22,0,0,2.916689066213538,133.4,2.8,5.8,1.42,5.371248025276465,0,0,0.8733133433283358,16.138830584707645,2.78122820573777,recovery,Male,Ontario,Bachelor's degree,15-24,20-24,Art/Culture/Recreation/Sport,,Full-time,Covered by collective agreement,Permanent,500-999 employees,Common-law,ON
2,3,6,1,7,76,24,1,1,2,5,2,23.47,2019,2,2019,2,1444.36,Synthetic,True,1,1,1,0,0,40,18,22,484,3.1557230098629323,136.0,1.9,5.7,1.75,1.9490254872563728,0,0,0.8566176470588235,20.104816176470585,3.000959397132635,recovery,Female,Quebec,High school graduate,35-44,40-44,Trades/Transport/Equipment,,Full-time,Covered by collective agreement,Permanent,1000+ employees,Common-law,QC
1,1,2,2,2,27,35,1,1,3,1,5,25.78,2022,1,2022,1,852.6,Synthetic,True,0,1,1,0,0,20,19,1,1,3.2495989975110415,151.2,3.8,5.3,2.5,11.176470588235276,0,0,0.7705026455026456,19.863558201058204,2.9888868067713643,inflation,Male,Ontario,Some postsecondary,15-24,20-24,Natural/Applied Sciences,,Full-time,Non-unionized,Permanent,<20 employees,Divorced,ON
1,3,6,3,9,11,59,1,1,3,1,1,23.97,2020,12,2020,12,909.42,Synthetic,True,0,1,1,0,0,40,20,20,400,3.176803048446293,137.0,-5.1,9.5,0.5,-9.391534391534384,1,1,0.8503649635036497,20.38324817518248,3.0147133956239234,covid,Male,British Columbia,Postsecondary certificate/diploma,35-44,40-44,Manufacturing/Utilities,Agriculture,Full-time,Non-unionized,Permanent,<20 employees,Married,BC
2,2,4,3,8,87,35,2,2,2,4,1,16.51,2021,2,2021,2,1427.97,Synthetic,True,1,0,0,0,0,30,20,10,100,2.8039662579320366,141.6,5.0,7.5,0.25,3.3576642335766405,0,1,0.8227401129943503,13.583439265536725,2.6088513496781727,covid,Female,Ontario,Postsecondary certificate/diploma,25-34,30-34,Natural Resources/Agriculture,,Part-time,Covered by collective agreement,Temporary,500-999 employees,Married,ON
1,3,6,3,2,84,35,2,4,3,3,1,26.56,2010,4,2010,4,992.72,Synthetic,True,0,0,0,0,0,40,20,20,400,3.279406324608233,116.5,3.1,8.1,0.59,-17.725988700564965,0,0,1.0,26.56,3.279406324608233,pre_crisis,Male,Ontario,Postsecondary certificate/diploma,35-44,40-44,Natural/Applied Sciences,,Part-time,Non-unionized,Casual,100-499 employees,Married,ON
1,4,8,3,9,91,48,1,1,3,2,3,32.23,2014,8,2014,8,1372.38,Synthetic,True,0,1,1,0,0,50,20,30,900,3.4728976958273465,125.2,2.9,6.9,1.0,7.467811158798288,0,0,0.9305111821086262,29.990375399361017,3.4008765101671035,pre_crisis,Male,Alberta,Postsecondary certificate/diploma,45-54,50-54,Manufacturing/Utilities,Public Administration,Full-time,Non-unionized,Permanent,20-99 employees,Widowed,AB
1,4,8,5,6,19,48,1,1,3,5,6,42.57,2024,3,2024,3,919.5,Synthetic,True,0,1,1,0,1,50,25,25,625,3.751149779840061,161.5,1.5,6.1,4.25,28.993610223642175,0,0,0.7213622291021672,30.708390092879256,3.424535910183105,stabilization,Male,Alberta,Above bachelor's degree,45-54,50-54,Sales and Service,,Full-time,Non-unionized,Permanent,1000+ employees,"Single, never married",AB
2,3,6,1,2,20,13,1,1,3,3,2,24.22,2018,10,2018,10,833.73,Synthetic,True,1,1,1,0,0,40,18,22,484,3.1871787381249463,133.4,2.8,5.8,1.42,-17.39938080495356,0,0,0.8733133433283358,21.15164917541229,3.051717877649178,recovery,Female,New Brunswick,High school graduate,35-44,40-44,Natural/Applied Sciences,,Full-time,Non-unionized,Permanent,100-499 employees,Common-law,NB
1,1,2,4,6,59,47,1,1,3,3,5,16.76,2023,6,2023,6,964.31,Synthetic,True,0,1,1,0,1,20,22,0,0,2.818995095053937,157.1,1.2,5.4,4.75,17.76611694152923,0,0,0.7415658816040739,12.42864417568428,2.5200038227981167,inflation,Male,Saskatchewan,Bachelor's degree,15-24,20-24,Sales and Service,,Full-time,Non-unionized,Permanent,100-499 employees,Divorced,SK
2,4,8,3,6,58,59,1,1,3,1,1,27.36,2018,6,2018,6,1319.41,Synthetic,True,1,1,1,0,0,50,20,30,900,3.3090820927543496,133.4,2.8,5.8,1.42,-15.085932527052826,0,0,0.8733133433283358,23.893853073463266,3.1736212322785815,recovery,Female,British Columbia,Postsecondary certificate/diploma,45-54,50-54,Sales and Service,,Full-time,Non-unionized,Permanent,<20 employees,Married,BC
1,2,4,3,6,58,46,1,4,1,2,6,22.44,2010,9,2010,9,1263.82,Synthetic,True,0,1,0,1,0,30,20,10,100,3.110845080654496,116.5,3.1,8.1,0.59,-12.668665667166422,0,0,1.0,22.44,3.110845080654496,pre_crisis,Male,Manitoba,Postsecondary certificate/diploma,25-34,30-34,Sales and Service,,Full-time,Union member,Casual,20-99 employees,"Single, never married",MB
2,1,2,3,7,25,48,2,2,3,1,5,19.32,2025,9,2025,9,1017.43,Synthetic,True,1,0,0,0,0,20,20,0,0,2.961140828784372,165.0,1.8,6.3,3.75,41.63090128755365,0,0,0.706060606060606,13.64109090909091,2.6130866278895466,stabilization,Female,Alberta,Postsecondary certificate/diploma,15-24,20-24,Trades/Transport/Equipment,,Part-time,Non-unionized,Temporary,<20 employees,Divorced,AB
2,4,8,4,2,55,35,1,1,3,6,2,46.9,2017,4,2017,4,1243.44,Synthetic,True,1,1,1,0,1,50,22,28,784,3.8480176754522337,130.4,3.0,6.3,0.71,-20.969696969696972,0,0,0.8934049079754601,41.900690184049076,3.7353022989654363,recovery,Female,Ontario,Bachelor's degree,45-54,50-54,Natural/Applied Sciences,Management of Companies,Full-time,Non-unionized,Permanent,Unknown,Common-law,ON
1,5,10,3,9,12,35,1,1,1,2,6,33.69,2010,9,2010,9,1265.49,Synthetic,True,0,1,1,1,0,60,20,40,1600,3.5172010574184616,116.5,3.1,8.1,0.59,-10.659509202453988,0,0,1.0,33.69,3.5172010574184616,pre_crisis,Male,Ontario,Postsecondary certificate/diploma,55-64,60-64,Manufacturing/Utilities,,Full-time,Union member,Permanent,20-99 employees,"Single, never married",ON
1,3,6,4,8,68,35,2,1,3,1,1,33.48,2024,6,2024,6,1195.28,Synthetic,True,0,0,1,0,1,40,22,18,324,3.5109482456212744,161.5,1.5,6.1,4.25,38.62660944206009,0,0,0.7213622291021672,24.151207430340556,3.1843343759643186,stabilization,Male,Ontario,Bachelor's degree,35-44,40-44,Natural Resources/Agriculture,,Part-time,Non-unionized,Permanent,<20 employees,Married,ON
1,1,2,1,7,48,35,1,1,1,1,5,22.9,2017,2,2017,2,1454.87,Synthetic,True,0,1,1,1,0,20,18,2,4,3.131136910560194,130.4,3.0,6.3,0.71,-19.25696594427244,0,0,0.8934049079754601,20.458972392638035,3.0184215340733966,recovery,Male,Ontario,High school graduate,15-24,20-24,Trades/Transport/Equipment,Transportation/Warehousing,Full-time,Union member,Permanent,<20 employees,Divorced,ON
2,5,10,3,0,13,59,1,1,3,1,1,34.58,2010,10,2010,10,1355.53,Synthetic,True,1,1,1,0,0,60,20,40,1600,3.5432754802551445,116.5,3.1,8.1,0.59,-10.659509202453988,0,0,1.0,34.58,3.5432754802551445,pre_crisis,Female,British Columbia,Postsecondary certificate/diploma,55-64,60-64,Management,,Full-time,Non-unionized,Permanent,<20 employees,Married,BC
2,1,2,2,6,69,59,2,1,1,6,6,15.34,2021,11,2021,11,1371.18,Synthetic,True,1,0,1,1,0,20,19,1,1,2.73046379593911,141.6,5.0,7.5,0.25,21.5450643776824,0,1,0.8227401129943503,12.620833333333334,2.535348887685246,covid,Female,British Columbia,Some postsecondary,15-24,20-24,Sales and Service,,Part-time,Union member,Permanent,Unknown,"Single, never married",BC
2,5,10,2,7,73,48,1,1,3,1,1,27.11,2014,6,2014,6,1098.13,Synthetic,True,1,1,1,0,0,60,19,41,1681,3.299902663510574,125.2,2.9,6.9,1.0,-11.581920903954801,0,0,0.9305111821086262,25.226158146964856,3.2278814778503313,pre_crisis,Female,Alberta,Some postsecondary,55-64,60-64,Trades/Transport/Equipment,,Full-time,Non-unionized,Permanent,<20 employees,Married,AB
1,3,6,3,8,53,59,1,1,3,4,1,26.91,2017,2,2017,2,1278.73,Synthetic,True,0,1,1,0,0,40,20,20,400,3.2924979647388146,130.4,3.0,6.3,0.71,4.153354632587858,0,0,0.8934049079754601,24.041526073619632,3.179782588252017,recovery,Male,British Columbia,Postsecondary certificate/diploma,35-44,40-44,Natural Resources/Agriculture,Real Estate,Full-time,Non-unionized,Permanent,500-999 employees,Married,BC
2,3,6,3,9,14,35,1,1,2,4,1,21.56,2025,8,2025,8,928.35,Synthetic,True,1,1,1,0,0,40,20,20,400,3.070839746040796,165.0,1.8,6.3,3.75,26.533742331288334,0,0,0.706060606060606,15.222666666666665,2.722785545145971,stabilization,Female,Ontario,Postsecondary certificate/diploma,35-44,40-44,Manufacturing/Utilities,,Full-time,Covered by collective agreement,Permanent,500-999 employees,Married,ON
2,3,6,2,9,53,59,1,1,3,2,1,23.92,2015,4,2015,4,1007.17,Synthetic,True,1,1,1,0,0,40,19,21,441,3.1747149290824312,126.6,0.7,6.9,0.63,-23.272727272727277,0,0,0.920221169036335,22.011690363349135,3.0915736923781107,oil_shock,Female,British Columbia,Some postsecondary,35-44,40-44,Manufacturing/Utilities,Real Estate,Full-time,Non-unionized,Permanent,20-99 employees,Married,BC
2,6,12,2,4,71,35,1,1,1,5,4,19.0,2018,5,2018,5,1151.69,Synthetic,True,1,1,1,1,0,70,19,51,2601,2.9444389791664403,133.4,2.8,5.8,1.42,5.371248025276465,0,0,0.8733133433283358,16.59295352323838,2.808978118690672,recovery,Female,Ontario,Some postsecondary,65+,70+,Education/Law/Social/Government,Arts/Entertainment,Full-time,Union member,Permanent,1000+ employees,Separated,ON
2,5,10,3,8,59,24,1,1,3,2,2,22.06,2010,8,2010,8,1371.37,Synthetic,True,1,1,1,0,0,60,20,40,1600,3.0937660138253564,116.5,3.1,8.1,0.59,-12.668665667166422,0,0,1.0,22.06,3.0937660138253564,pre_crisis,Female,Quebec,Postsecondary certificate/diploma,55-64,60-64,Natural Resources/Agriculture,,Full-time,Non-unionized,Permanent,20-99 employees,Common-law,QC
1,3,6,3,0,74,35,1,1,3,1,1,48.35,2018,11,2018,11,1035.85,Synthetic,True,0,1,1,0,0,40,20,20,400,3.8784662218993033,133.4,2.8,5.8,1.42,14.506437768240342,0,0,0.8733133433283358,42.224700149925035,3.7430053614235352,recovery,Male,Ontario,Postsecondary certificate/diploma,35-44,40-44,Management,,Full-time,Non-unionized,Permanent,<20 employees,Married,ON
1,4,8,2,3,30,35,1,3,3,1,6,45.62,2010,8,2010,8,1107.87,Synthetic,True,0,1,0,0,0,50,19,31,961,3.820346216856242,116.5,3.1,8.1,0.59,-12.668665667166422,0,0,1.0,45.62,3.820346216856242,pre_crisis,Male,Ontario,Some postsecondary,45-54,50-54,Health,,Full-time,Non-unionized,Seasonal,<20 employees,"Single, never married",ON
2,4,8,1,1,55,59,2,1,3,2,2,25.78,2025,12,2025,12,1470.14,Synthetic,True,1,0,1,0,0,50,18,32,1024,3.2495989975110415,165.0,1.8,6.3,3.75,41.63090128755365,0,0,0.706060606060606,18.202242424242424,2.901544796616216,stabilization,Female,British Columbia,High school graduate,45-54,50-54,Business/Finance/Admin,Management of Companies,Part-time,Non-unionized,Permanent,20-99 employees,Common-law,BC
2,4,8,4,8,27,35,1,1,1,3,1,43.21,2019,12,2019,12,998.87,Synthetic,True,1,1,1,1,1,50,22,28,784,3.766071949943842,136.0,1.9,5.7,1.75,-17.575757575757578,0,0,0.8566176470588235,37.014448529411766,3.6113083372135453,recovery,Female,Ontario,Bachelor's degree,45-54,50-54,Natural Resources/Agriculture,,Full-time,Union member,Permanent,100-499 employees,Married,ON
